customer_id,customer_name,age,income,employment_type,credit_score,state
11856,Megan White,24,170084.81,Self-Employed,572,Virginia
11857,Joseph Thomas,33,75409.63,Salaried,668,Texas
11858,Lauren Garcia,41,200783.66,Self-Employed,703,Florida
11859,Kenneth Wilson,38,195576.87,Retired,717,Illinois
11860,William Moore,41,126464.17,Self-Employed,695,New York
11861,Thomas Miller,25,143063.76,Salaried,729,Illinois
11862,Emily Taylor,32,63340.72,Salaried,563,New York
11863,Paul Taylor,55,125081,Business Owner,735,Georgia
11864,James Johnson,67,108415.33,Salaried,723,Michigan
11865,Daniel Clark,64,131827.3,Salaried,675,Illinois
11866,Elizabeth Garcia,63,186221.21,Salaried,691,Ohio
11867,Lauren Garcia,52,84721.29,Salaried,600,New Jersey
11868,Elizabeth Taylor,52,62442.26,Retired,798,Virginia
11869,William Wilson,61,83886.7,Business Owner,747,California
11870,Thomas Martin,31,97658.63,Salaried,703,California
11871,Paul Clark,26,71372.68,Retired,693,Illinois
11872,Thomas Thompson,39,106543.1,Contractor,850,North Carolina
11873,David Johnson,31,106971.27,Retired,765,Georgia
11874,Sarah Garcia,49,77303.05,Business Owner,725,Florida
11875,Jennifer Taylor,47,167700.23,Salaried,684,Georgia
11876,Steven Anderson,24,55276.14,Self-Employed,694,Pennsylvania
11877,Robert Miller,48,123715.32,Salaried,709,Massachusetts
11878,Lauren Robinson,35,103625.17,Business Owner,623,Illinois
11879,Samantha Taylor,29,71784.42,Salaried,683,Arizona
11880,Andrew Martin,33,111728.08,Business Owner,740,Georgia
11881,Kenneth Moore,34,30000,Contractor,692,Arizona
11882,Matthew Anderson,25,102252.46,Contractor,701,Ohio
11883,Joseph White,41,109168.71,Salaried,727,Florida
11884,William Miller,43,82130.02,Salaried,619,Virginia
11885,Amanda Williams,34,84313.77,Contractor,782,Pennsylvania
11886,Emily Harris,62,53827.84,Business Owner,644,New York
11887,Sarah White,37,47121.83,Salaried,784,Texas
11888,Megan Jones,40,48305.33,Business Owner,696,New York
11889,Andrew Anderson,30,75348.27,Business Owner,723,New York
11890,Daniel Garcia,58,37579.65,Salaried,638,Virginia
11891,Megan Harris,46,58470,Contractor,641,North Carolina
11892,Rachel Williams,54,131537.1,Salaried,803,New York
11893,David Thompson,25,70092.16,Salaried,696,Ohio
11894,Sarah Wilson,48,44096.85,Business Owner,639,Massachusetts
11895,Mark Thompson,34,157119.5,Contractor,684,New Jersey
11896,Ashley Martinez,42,61484.89,Business Owner,677,Ohio
11897,John Brown,56,51776.5,Retired,699,North Carolina
11898,Daniel Taylor,37,52644.27,Business Owner,738,Texas
11899,Michael Thompson,26,141763.44,Salaried,674,Florida
11900,Mark Clark,58,85263.8,Self-Employed,820,North Carolina
11901,Samantha Harris,47,80427.37,Salaried,767,New Jersey
11902,Elizabeth Harris,35,112250.88,Contractor,591,California
11903,Michael Clark,60,81200,Salaried,633,Georgia
11904,Sarah Williams,24,93016.01,Salaried,600,Florida
11905,Joshua White,33,55428.84,Self-Employed,655,Virginia
11906,Matthew Martin,51,100156.2,Salaried,642,Illinois
11907,Jennifer Wilson,62,52033.16,Self-Employed,800,Washington
11908,Steven Jackson,67,87792.19,Contractor,731,Illinois
11909,Kenneth Moore,23,37747.16,Salaried,832,North Carolina
11910,Andrew Johnson,55,93843.97,Self-Employed,662,North Carolina
11911,Anthony Wilson,47,144671.78,Salaried,583,Arizona
11912,Thomas Anderson,43,103492.91,Self-Employed,710,Michigan
11913,Amanda Martin,49,82501.41,Contractor,819,Virginia
11914,Ashley Martinez,61,82700.03,Salaried,627,Texas
11915,Samantha Brown,23,73959.11,Salaried,616,New Jersey
11916,Jessica Martinez,61,30000,Salaried,753,New York
11917,Joshua Jones,49,131256.62,Self-Employed,682,North Carolina
11918,Matthew Anderson,45,107536.62,Salaried,732,Florida
11919,Jennifer Davis,50,53391,Self-Employed,598,Georgia
11920,Robert Moore,39,81536.42,Self-Employed,675,Illinois
11921,Emily Garcia,23,150398.18,Salaried,742,California
11922,William Jackson,31,46647.04,Salaried,745,Texas
11923,Mark Johnson,61,85169.72,Self-Employed,739,Georgia
11924,Sarah Jones,55,112716.36,Salaried,765,Washington
11925,Thomas Martin,23,58823.5,Business Owner,668,New Jersey
11926,Jessica Taylor,30,110826.9,Self-Employed,629,North Carolina
11927,Kenneth White,61,54931.37,Self-Employed,513,Pennsylvania
11928,Samantha Williams,34,148179.37,Salaried,646,Georgia
11929,James Jackson,61,70029.24,Retired,704,Washington
11930,Charles Davis,50,56193.71,Retired,709,New York
11931,Sarah Anderson,54,97988.66,Self-Employed,698,Massachusetts
11932,Steven Wilson,50,35791.17,Salaried,684,New York
11933,Elizabeth Jackson,44,77285.94,Business Owner,592,Arizona
11934,Lauren Jackson,67,77364.53,Salaried,827,Illinois
11935,James Davis,67,220139.77,Self-Employed,763,Ohio
11936,Steven Taylor,27,113170.69,Salaried,718,Georgia
11937,John Davis,42,144767.13,Self-Employed,681,New Jersey
11938,Richard Taylor,51,58814.56,Contractor,690,North Carolina
11939,Daniel Thompson,29,48959.52,Salaried,789,Virginia
11940,Kenneth White,51,40865.22,Self-Employed,638,New York
11941,Sarah Moore,23,117656.83,Salaried,715,Illinois
11942,Daniel Brown,45,52966.5,Contractor,682,Washington
11943,Matthew Jones,40,45069.3,Retired,599,Texas
11944,Anthony Thompson,49,139834.24,Salaried,639,Ohio
11945,Samantha Miller,36,133695.29,Business Owner,619,Florida
11946,Daniel Harris,52,68289.65,Salaried,719,Washington
11947,Samantha Williams,48,70793.2,Self-Employed,710,New York
11948,Steven Williams,65,78330.4,Business Owner,567,Michigan
11949,Charles Garcia,56,57304.26,Business Owner,704,Washington
11950,Anthony Harris,41,53465.47,Retired,654,Arizona
11951,Steven Williams,50,91296.22,Self-Employed,706,California
11952,Paul Robinson,37,84179.15,Salaried,686,Massachusetts
11953,Elizabeth Martinez,45,55295.62,Self-Employed,802,Michigan
11954,David Jackson,34,134081.51,Salaried,760,Texas
11955,James Wilson,51,225304.66,Retired,721,New Jersey
11956,Joshua Jones,26,53316.41,Contractor,652,Massachusetts
11957,Rachel Davis,49,73886.46,Salaried,850,Washington
11958,Kenneth Harris,58,30000,Self-Employed,772,Georgia
11959,Charles Jones,43,138686.49,Salaried,713,Ohio
11960,James Thompson,37,42968.85,Self-Employed,719,Virginia
11961,Richard Clark,48,83376.13,Retired,724,Arizona
11962,Steven Martin,47,111399.18,Business Owner,791,Washington
11963,William Johnson,26,122661.22,Self-Employed,779,Arizona
11964,Rachel Miller,52,47058.46,Retired,756,Virginia
11965,John Williams,36,57709.5,Self-Employed,836,Georgia
11966,Megan Jackson,37,72919.45,Contractor,706,North Carolina
11967,Kenneth Miller,54,37984.19,Retired,625,Michigan
11968,Elizabeth Davis,48,59689.53,Salaried,696,Massachusetts
11969,John Anderson,50,109197.13,Business Owner,692,Washington
11970,Amanda White,44,134296.47,Self-Employed,657,Illinois
11971,David Harris,63,44688,Contractor,569,Washington
11972,Ashley Jackson,32,53308.65,Contractor,779,North Carolina
11973,Emily Williams,59,57416.29,Contractor,786,Texas
11974,Jennifer Martin,34,153797.39,Salaried,623,California
11975,Michael Robinson,59,61259.85,Salaried,744,Georgia
11976,Rachel Robinson,60,87267.83,Business Owner,674,Illinois
11977,Matthew Clark,23,142011.39,Salaried,676,Massachusetts
11978,Joshua Martinez,47,114663.85,Contractor,850,Washington
11979,Elizabeth Martin,45,116159.05,Salaried,850,Washington
11980,John Brown,41,149080.67,Self-Employed,704,Washington
11981,Jessica Clark,33,36165.35,Contractor,679,New Jersey
11982,Michael Jones,27,97490.23,Contractor,717,Pennsylvania
11983,Michael Wilson,33,91500.33,Salaried,779,Florida
11984,Sarah Robinson,27,61061.39,Retired,613,New York
11985,Thomas Clark,60,135741.08,Self-Employed,720,Washington
11986,Mark Davis,39,150223.89,Retired,778,New Jersey
11987,Amanda Robinson,43,62751.28,Salaried,715,Georgia
11988,Thomas Brown,51,40602.63,Salaried,728,Washington
11989,Matthew Jones,50,30000,Salaried,579,Washington
11990,Richard Johnson,28,219769.24,Business Owner,776,North Carolina
11991,Thomas Harris,66,63326.76,Salaried,643,Arizona
11992,Jennifer Johnson,53,96201.65,Salaried,563,Georgia
11993,Robert Jackson,51,85260.9,Contractor,541,California
11994,Amanda Moore,24,175447.62,Salaried,675,Illinois
11995,Jessica Davis,60,41973.09,Salaried,724,New Jersey
11996,Michael Martin,49,74691.2,Salaried,680,Texas
11997,Elizabeth White,51,56062.14,Salaried,830,Michigan
11998,Elizabeth Wilson,39,66430.67,Salaried,659,New York
11999,Kenneth Jones,51,49055.36,Retired,574,Massachusetts
12000,Anthony Garcia,24,50184.75,Salaried,603,Washington
12001,Anthony White,32,92319.13,Salaried,819,Virginia
12002,Samantha Clark,61,89664.27,Salaried,700,North Carolina
12003,Paul Brown,48,46739.43,Self-Employed,698,Pennsylvania
12004,Richard Clark,37,76617.33,Salaried,745,Arizona
12005,Samantha Robinson,57,50109.87,Salaried,656,Michigan
12006,William Robinson,65,118246.8,Business Owner,723,North Carolina
12007,Joshua Moore,50,122730.69,Self-Employed,612,Florida
12008,Andrew Thompson,24,144566.21,Retired,531,Illinois
12009,Sarah Taylor,54,73444.55,Salaried,671,Illinois
12010,William Garcia,57,62985.5,Business Owner,850,New York
12011,Charles Miller,49,83601.83,Salaried,686,Florida
12012,William Thompson,67,65520.26,Self-Employed,779,Massachusetts
12013,Emily Brown,50,84331.19,Contractor,500,Georgia
12014,Ashley Miller,43,65547.5,Salaried,687,Arizona
12015,Sarah Moore,39,47597.87,Retired,812,New Jersey
12016,Joshua Williams,49,95440.85,Self-Employed,751,Florida
12017,Richard Miller,26,126379.7,Salaried,567,New York
12018,Mark Martin,50,116162.38,Self-Employed,598,New York
12019,Steven Martin,47,47615.06,Salaried,644,Arizona
12020,Steven Garcia,32,159804.94,Business Owner,600,New Jersey
12021,James Robinson,39,37154.07,Salaried,742,Pennsylvania
12022,William Miller,56,61174.08,Retired,689,Virginia
12023,Ashley Martin,49,89085.79,Business Owner,777,Pennsylvania
12024,Emily Brown,59,86559.68,Contractor,713,Washington
12025,William Harris,61,73355.38,Self-Employed,631,Washington
12026,Sarah Anderson,63,66906.41,Contractor,682,Georgia
12027,Daniel Anderson,42,70155.21,Salaried,625,New York
12028,Elizabeth Garcia,53,138316.09,Salaried,760,Pennsylvania
12029,Michael Martin,39,142664.45,Salaried,685,Washington
12030,Robert Miller,29,89495.64,Business Owner,598,Texas
12031,Ashley Martin,56,52069.52,Salaried,616,North Carolina
12032,Megan Davis,27,114752.47,Salaried,660,Ohio
12033,Andrew Jackson,44,169213.37,Self-Employed,639,Arizona
12034,Daniel Thompson,40,120114.12,Salaried,803,Texas
12035,Steven Brown,57,61793.49,Salaried,646,Arizona
12036,Anthony Wilson,52,70933.37,Self-Employed,662,New York
12037,Megan Wilson,67,163733.36,Business Owner,828,Washington
12038,Samantha Harris,33,98356.71,Salaried,764,Illinois
12039,Mark Jones,30,52248.81,Business Owner,758,Arizona
12040,Lauren White,53,156496.31,Self-Employed,768,Georgia
12041,Megan Thompson,33,66641.82,Business Owner,631,Florida
12042,Mark Jones,47,194078.57,Self-Employed,679,Arizona
12043,Steven Wilson,54,277402.49,Business Owner,544,California
12044,Matthew Anderson,49,182628.71,Salaried,737,Michigan
12045,Andrew Thomas,37,126691.68,Self-Employed,737,North Carolina
12046,John Thomas,50,89006.55,Salaried,652,New York
12047,Anthony Harris,30,44276.57,Business Owner,713,New Jersey
12048,Samantha Thomas,61,62127.21,Salaried,758,Virginia
12049,Megan Martinez,42,50507.24,Business Owner,679,Pennsylvania
12050,William Garcia,67,66366.26,Retired,736,Michigan
12051,David Williams,46,101603.79,Salaried,615,Georgia
12052,David Jackson,26,67283.31,Salaried,614,Massachusetts
12053,John Harris,42,131268.09,Business Owner,758,Arizona
12054,Emily Taylor,62,58863.48,Salaried,590,Pennsylvania
12055,James Miller,52,108735.27,Salaried,761,Washington
12056,Andrew Brown,67,150380.03,Salaried,736,Georgia
12057,Kenneth Thompson,24,61170.94,Salaried,773,North Carolina
12058,Amanda Anderson,34,80086.88,Contractor,685,California
12059,Steven Thomas,42,53307.72,Contractor,773,Illinois
12060,Charles Clark,26,60063.88,Self-Employed,813,Virginia
12061,Daniel Martin,23,94455.37,Salaried,799,New Jersey
12062,Emily Brown,32,94154.25,Contractor,774,Pennsylvania
12063,John Garcia,55,126893.88,Salaried,636,Arizona
12064,Joseph Harris,39,59537.09,Salaried,632,Massachusetts
12065,Anthony Thompson,24,93885.85,Contractor,756,Illinois
12066,Paul Miller,51,117421.92,Salaried,600,Ohio
12067,David Robinson,40,80435.99,Salaried,655,New York
12068,Sarah Harris,46,96435.07,Retired,626,New York
12069,Joshua Jones,43,41179.64,Salaried,614,California
12070,Joseph Davis,32,53799.63,Salaried,766,Florida
12071,Lauren Brown,55,148009.62,Contractor,795,Massachusetts
12072,Mark Anderson,26,36558.53,Salaried,655,California
12073,Michael Johnson,40,34690.41,Salaried,721,Ohio
12074,Ashley Brown,24,89759.23,Salaried,748,New Jersey
12075,David Martinez,48,40255.27,Salaried,654,California
12076,Jessica White,54,174495.61,Self-Employed,685,Michigan
12077,Samantha Moore,27,155517.53,Contractor,577,New Jersey
12078,Andrew Thomas,45,59488.4,Salaried,588,Washington
12079,Megan Robinson,52,89346.58,Salaried,647,New Jersey
12080,Thomas Wilson,35,53857.19,Retired,645,Illinois
12081,Emily Moore,27,32291.15,Retired,698,California
12082,David Brown,45,95923.53,Salaried,743,New York
12083,Robert Williams,59,40424.38,Business Owner,850,Pennsylvania
12084,Amanda Anderson,31,113088.77,Contractor,542,Virginia
12085,Jessica Jackson,64,171814.52,Self-Employed,543,Pennsylvania
12086,Samantha Jackson,53,99064.45,Retired,767,Illinois
12087,Samantha Thomas,31,170806.75,Retired,590,New Jersey
12088,Megan Martin,39,80551.68,Contractor,782,North Carolina
12089,Kenneth Williams,36,125238.66,Contractor,686,Arizona
12090,Andrew Jackson,47,131989.22,Business Owner,757,Massachusetts
12091,Joseph Robinson,63,69456.12,Salaried,768,Florida
12092,David White,37,111466.74,Salaried,703,Michigan
12093,Mark Thompson,36,90664.49,Self-Employed,599,Washington
12094,Kenneth Thomas,56,40121.23,Self-Employed,697,Georgia
12095,Anthony Williams,28,58049.39,Salaried,566,Arizona
12096,Rachel Clark,64,60094.43,Business Owner,686,California
12097,Jennifer Davis,57,53098.72,Retired,850,Massachusetts
12098,Kenneth Brown,41,58263.92,Self-Employed,628,Ohio
12099,Anthony Jackson,26,151381.4,Contractor,635,Georgia
12100,John Williams,55,61311.13,Self-Employed,530,Arizona
12101,Megan Wilson,24,107362.67,Retired,728,Washington
12102,Amanda Thomas,37,192252,Self-Employed,686,Ohio
12103,Daniel Anderson,49,80872.85,Contractor,765,Illinois
12104,William Martinez,32,66905.81,Salaried,639,New York
12105,Amanda Jones,23,99532.58,Salaried,598,Virginia
12106,Paul Jackson,28,35887.86,Salaried,741,Texas
12107,Sarah Harris,30,57351.74,Business Owner,670,New Jersey
12108,Emily Moore,53,90562.65,Salaried,684,Virginia
12109,Emily Robinson,48,30000,Self-Employed,813,Washington
12110,Michael Thompson,63,154917.47,Self-Employed,758,Texas
12111,Anthony Harris,27,110878.88,Retired,764,California
12112,Steven Jackson,37,156483.81,Salaried,602,New York
12113,Emily Thompson,58,68065.99,Salaried,814,North Carolina
12114,Mark Johnson,43,82180.9,Salaried,586,Pennsylvania
12115,John Martinez,57,133173.16,Salaried,828,Pennsylvania
12116,Megan Davis,44,206774.54,Business Owner,615,New York
12117,Samantha Anderson,62,131552.49,Business Owner,676,Illinois
12118,Elizabeth Wilson,33,109030.48,Self-Employed,537,North Carolina
12119,Joseph Davis,49,194752.41,Salaried,691,Illinois
12120,Amanda Clark,62,130811.46,Salaried,569,Arizona
12121,David Miller,66,31566.89,Salaried,692,Texas
12122,Richard Davis,50,99631.87,Self-Employed,702,Illinois
12123,Thomas Garcia,30,91451.4,Salaried,821,Virginia
12124,Megan Garcia,57,116757.37,Salaried,825,New Jersey
12125,Samantha Taylor,32,115766.67,Salaried,707,Virginia
12126,Amanda Martinez,48,75291.15,Self-Employed,716,Georgia
12127,Mark Anderson,31,91822.3,Business Owner,696,Texas
12128,Jennifer Martin,49,53613.05,Salaried,787,Georgia
12129,Megan Johnson,55,120483.36,Salaried,731,Arizona
12130,Rachel Brown,54,86227.15,Salaried,649,New York
12131,Sarah Clark,51,81526.84,Self-Employed,771,Georgia
12132,Samantha Clark,66,162523.58,Salaried,723,Georgia
12133,Lauren White,65,111879.97,Business Owner,655,North Carolina
12134,Sarah Moore,59,124148.34,Salaried,644,North Carolina
12135,Anthony Martinez,49,81342.71,Salaried,699,Washington
12136,Anthony Moore,53,69415.33,Self-Employed,663,Texas
12137,Joseph Jackson,29,91047.07,Salaried,655,North Carolina
12138,Lauren Williams,58,98230.44,Retired,735,Texas
12139,Emily Thomas,34,89702.95,Salaried,745,Virginia
12140,Jessica Williams,43,94868.87,Salaried,705,Washington
12141,Robert Davis,52,109564.68,Self-Employed,850,Pennsylvania
12142,Andrew Jones,64,146126.43,Self-Employed,778,Arizona
12143,Joshua Martin,28,51477.41,Salaried,722,Ohio
12144,James White,32,55738.65,Salaried,635,Michigan
12145,Daniel Garcia,66,30000,Salaried,643,Florida
12146,Lauren Martinez,48,90066.68,Salaried,810,Pennsylvania
12147,William Williams,66,47444.09,Salaried,703,Georgia
12148,Jennifer Clark,64,33868.2,Business Owner,741,Ohio
12149,Joseph Martinez,54,78711.64,Retired,810,Virginia
12150,Joshua Wilson,27,53548,Salaried,635,Massachusetts
12151,John Jackson,29,136924.17,Salaried,675,New Jersey
12152,Kenneth Johnson,32,155954.27,Salaried,661,Illinois
12153,Matthew Jones,67,115742.75,Salaried,656,Ohio
12154,Michael Davis,43,69522.97,Retired,596,Michigan
12155,Robert Thomas,54,43454.43,Salaried,662,Massachusetts
12156,Jennifer Johnson,63,55067.15,Contractor,658,California
12157,Ashley Clark,26,53246.12,Self-Employed,658,Florida
12158,David Robinson,40,69989.83,Salaried,643,Massachusetts
12159,Rachel Wilson,25,72614.65,Salaried,819,Illinois
12160,John Garcia,43,196446.01,Salaried,729,Massachusetts
12161,John Thomas,34,126536.63,Self-Employed,620,Texas
12162,Charles Jones,27,209770.78,Salaried,740,Massachusetts
12163,Mark Thomas,32,95027.83,Contractor,696,Florida
12164,William Williams,66,55751.79,Self-Employed,597,Virginia
12165,Lauren White,31,62500.53,Salaried,781,New York
12166,Jessica Garcia,57,83605.96,Salaried,741,New Jersey
12167,David Anderson,36,102346.52,Salaried,698,Texas
12168,Anthony Johnson,50,147570.65,Salaried,747,Arizona
12169,Richard Miller,34,64256.32,Salaried,813,New York
12170,William Brown,52,70647.63,Business Owner,850,Georgia
12171,Lauren Johnson,30,92875.26,Contractor,663,California
12172,Joseph Thompson,51,160683.3,Salaried,832,New Jersey
12173,Richard Jones,64,68851.57,Contractor,732,Illinois
12174,Charles Martin,60,108687.06,Salaried,720,New Jersey
12175,Megan Miller,54,50128.76,Salaried,690,Florida
12176,Jennifer Moore,43,103351.81,Salaried,816,Florida
12177,Jessica Martin,25,107330.19,Salaried,647,Massachusetts
12178,Steven Robinson,64,112101.7,Business Owner,766,Georgia
12179,James Taylor,28,160160.58,Contractor,781,Texas
12180,Thomas Davis,34,82695.19,Retired,725,Ohio
12181,Daniel Harris,33,116769.54,Business Owner,664,Washington
12182,Ashley Jones,32,55388.95,Salaried,846,California
12183,Charles Jones,25,48109.7,Retired,665,Virginia
12184,Megan Williams,61,82778.82,Business Owner,765,Massachusetts
12185,Samantha Miller,51,75153.72,Business Owner,709,Washington
12186,Amanda Jackson,39,192346.41,Salaried,649,Michigan
12187,James White,65,118792.39,Salaried,803,Georgia
12188,Steven Robinson,36,166596.3,Self-Employed,679,New Jersey
12189,Daniel Miller,54,102539.82,Contractor,603,Michigan
12190,Charles Martin,29,127180.47,Salaried,734,Virginia
12191,Robert White,36,74398.58,Salaried,604,Michigan
12192,Matthew Robinson,60,117475.59,Salaried,659,Pennsylvania
12193,Steven Clark,47,66203.29,Salaried,738,New York
12194,Lauren Taylor,60,66994.91,Contractor,714,California
12195,Richard Moore,65,30000,Retired,633,Ohio
12196,Thomas Garcia,53,102152.54,Salaried,784,New Jersey
12197,Rachel Anderson,47,130929.51,Self-Employed,744,Washington
12198,Daniel Martin,59,117371.44,Salaried,583,Illinois
12199,Megan Garcia,32,96539.16,Self-Employed,617,Massachusetts
12200,Mark Martinez,61,68815.77,Self-Employed,850,New York
12201,Jessica Anderson,60,30000,Salaried,639,California
12202,Elizabeth White,24,48573.97,Contractor,764,Texas
12203,Rachel Moore,41,79854.71,Salaried,711,Washington
12204,Joseph Johnson,47,118966.4,Salaried,786,Pennsylvania
12205,Michael Thompson,32,152002.65,Salaried,625,Arizona
12206,Emily Moore,58,146779.79,Salaried,725,Michigan
12207,Emily Jackson,29,62009.8,Self-Employed,674,New Jersey
12208,Charles Wilson,61,76912.3,Salaried,706,Virginia
12209,Michael Miller,53,45927.87,Retired,739,Texas
12210,Lauren Garcia,52,35035.89,Business Owner,739,Pennsylvania
12211,Anthony Garcia,52,56482.38,Salaried,649,Florida
12212,Thomas Williams,40,58059.55,Business Owner,673,California
12213,David Thomas,35,55241.55,Contractor,596,Michigan
12214,Jessica Williams,55,124552.82,Salaried,722,Washington
12215,Rachel Williams,46,173391.7,Business Owner,739,Arizona
12216,David Williams,54,57728.99,Self-Employed,669,Texas
12217,Sarah Thompson,66,191404.43,Business Owner,721,New Jersey
12218,Joseph Thompson,30,37572.24,Salaried,845,Arizona
12219,William Moore,61,104265.7,Business Owner,593,Arizona
12220,Daniel Brown,34,112561.67,Salaried,802,Texas
12221,Ashley Anderson,32,43486.86,Business Owner,616,New Jersey
12222,John Johnson,43,136796.6,Self-Employed,832,Pennsylvania
12223,John Robinson,53,70888.81,Salaried,678,Arizona
12224,Richard Davis,63,96625.38,Salaried,736,California
12225,Sarah Williams,31,147021.13,Self-Employed,850,Arizona
12226,Richard Robinson,38,117589.28,Retired,648,Washington
12227,Lauren Robinson,23,68493.89,Salaried,793,Massachusetts
12228,Richard Moore,43,82830.11,Salaried,695,Massachusetts
12229,Joshua Davis,44,196210.84,Salaried,788,Georgia
12230,Robert Jones,51,37073.44,Self-Employed,747,Illinois
12231,James Jackson,41,134087.81,Salaried,691,Michigan
12232,Rachel Jones,53,134893.86,Salaried,557,Pennsylvania
12233,John Jones,57,210609.97,Retired,739,Virginia
12234,Kenneth Robinson,35,162009.89,Salaried,727,Florida
12235,Lauren Johnson,31,40800.49,Business Owner,747,Illinois
12236,Michael Brown,26,113588.34,Salaried,712,Michigan
12237,Charles Johnson,40,101579.4,Retired,664,Michigan
12238,Mark Anderson,62,128191.3,Business Owner,652,California
12239,Rachel Johnson,41,205251.96,Salaried,606,Michigan
12240,Joshua Robinson,25,101119.52,Retired,608,Florida
12241,Andrew Robinson,24,77668.76,Salaried,746,New York
12242,Daniel Clark,65,77124.18,Salaried,698,Ohio
12243,Robert Davis,56,143908.38,Self-Employed,568,New Jersey
12244,Kenneth Clark,36,51518.32,Contractor,740,Michigan
12245,Megan Robinson,66,117459.53,Retired,641,New Jersey
12246,Anthony Davis,36,101699.51,Salaried,739,Pennsylvania
12247,Megan Jackson,25,35863.98,Contractor,729,Illinois
12248,John White,39,108201.07,Salaried,785,Georgia
12249,Kenneth Brown,29,50051.81,Business Owner,766,Illinois
12250,Andrew Thompson,25,222513.21,Self-Employed,672,North Carolina
12251,Kenneth White,32,54638.6,Self-Employed,658,New Jersey
12252,Robert Davis,55,136536.29,Salaried,657,Georgia
12253,Kenneth Martin,55,75616.47,Salaried,817,Massachusetts
12254,Kenneth Taylor,52,51503.83,Salaried,604,Illinois
12255,Jennifer Williams,41,105366.78,Retired,670,Arizona
12256,Charles Moore,30,45330.36,Salaried,745,Virginia
12257,Rachel Williams,57,77277.92,Salaried,608,Washington
12258,Joshua Moore,29,168430.82,Salaried,629,Massachusetts
12259,Richard Miller,35,72339.29,Self-Employed,588,Ohio
12260,Steven Johnson,54,247887,Contractor,730,Florida
12261,Joshua Williams,62,142418.86,Business Owner,593,California
12262,Ashley Williams,64,41106.24,Salaried,590,New York
12263,David Martin,36,246197.73,Salaried,773,Pennsylvania
12264,Jessica Martinez,38,193749.19,Contractor,548,Ohio
12265,Joseph Miller,61,33192.27,Contractor,652,Pennsylvania
12266,Thomas Moore,58,73965.48,Self-Employed,701,North Carolina
12267,Rachel Martinez,61,207073.39,Salaried,653,New York
12268,Rachel Davis,46,82019.93,Business Owner,666,Texas
12269,Rachel White,39,86894.44,Salaried,740,Texas
12270,Megan Martin,26,55178.91,Salaried,622,Illinois
12271,Amanda Jackson,40,87122.68,Business Owner,742,Massachusetts
12272,Lauren Clark,23,109835.63,Self-Employed,729,Florida
12273,Kenneth Johnson,57,214820.47,Salaried,644,New York
12274,Daniel Williams,58,61827.52,Salaried,758,North Carolina
12275,Lauren Clark,62,91701.22,Business Owner,646,California
12276,Michael Jackson,60,195597,Contractor,684,Massachusetts
12277,Joshua Wilson,46,112909.64,Self-Employed,663,Michigan
12278,Mark Robinson,46,46733.26,Salaried,642,New York
12279,David Robinson,28,129171.89,Self-Employed,710,Ohio
12280,Mark Martinez,48,104305.31,Retired,543,Ohio
12281,Samantha Anderson,59,37837.25,Retired,643,Pennsylvania
12282,Matthew Moore,44,170197.78,Business Owner,668,Virginia
12283,Thomas Garcia,56,44581.25,Contractor,745,Ohio
12284,Richard Moore,32,154779.76,Salaried,727,North Carolina
12285,Jessica Harris,51,96957.86,Salaried,670,Massachusetts
12286,John Garcia,51,119823,Contractor,816,Pennsylvania
12287,Rachel Harris,52,47481.61,Salaried,597,New York
12288,Andrew Miller,40,59875.05,Salaried,692,Virginia
12289,John Martin,50,91002.4,Self-Employed,706,Virginia
12290,Joseph Robinson,30,63868.69,Salaried,607,Florida
12291,Steven Moore,45,50393.17,Contractor,599,North Carolina
12292,Richard Davis,39,68261.09,Retired,714,New York
12293,Rachel White,45,54505.89,Business Owner,660,Ohio
12294,Paul Jones,50,90260.07,Retired,772,Massachusetts
12295,Matthew Davis,45,57691.46,Self-Employed,658,Arizona
12296,Amanda Wilson,24,30000,Business Owner,669,Washington
12297,Steven Garcia,32,201256.92,Contractor,797,New Jersey
12298,Joseph Martin,66,85881.48,Retired,610,Massachusetts
12299,Joseph Martinez,65,115648.49,Contractor,703,Ohio
12300,Daniel Anderson,42,31189.88,Self-Employed,773,Arizona
12301,Mark Brown,25,48257.28,Retired,700,Michigan
12302,Mark Robinson,44,85645.24,Retired,661,Ohio
12303,Matthew Jackson,52,254209,Self-Employed,772,Washington
12304,Matthew Robinson,44,103727.28,Salaried,572,Washington
12305,Steven Wilson,53,68145.81,Business Owner,686,Arizona
12306,Joseph Jones,32,92757.25,Salaried,634,Washington
12307,Steven White,24,41102.62,Salaried,710,Florida
12308,Elizabeth Jones,44,49271.82,Business Owner,671,Arizona
12309,Richard Miller,57,127155.96,Salaried,652,Ohio
12310,Steven Moore,40,87420.71,Contractor,757,Arizona
12311,William Thompson,39,93778.92,Retired,706,Michigan
12312,Joshua Thomas,37,154975.96,Salaried,729,North Carolina
12313,John Jackson,58,93760.67,Salaried,757,Virginia
12314,Joshua Taylor,51,39054.6,Salaried,575,North Carolina
12315,Thomas Robinson,35,191245.44,Salaried,674,Arizona
12316,Sarah Clark,51,119041.77,Self-Employed,680,Georgia
12317,Sarah Thomas,67,143966.68,Retired,755,New York
12318,Richard Thomas,44,64378.14,Salaried,560,Ohio
12319,Joshua Anderson,26,107911.02,Salaried,733,Pennsylvania
12320,Steven Thompson,61,187284.57,Salaried,787,Ohio
